temp_delta_30m,temp_delta_3h,hum_delta_30m,hum_delta_3h,press_delta_30m,press_delta_3h,press_delta_24h,co2_delta_3h,hour_sin,hour_cos,temp_delta_6h,temp_delta_12h,hum_delta_6h,press_delta_1h,press_delta_6h,co2_delta_30m,co2_level_now,dew_point_now,dew_point_delta_3h,lux_delta_30m,day_night_flag,rolling_std_press_3h,label
0.6462299999999992,0.21362999999999843,-0.828559999999996,6.018160000000002,-0.11700000000007549,0.44899999999995543,0.0,211.0,-0.4422886902190014,0.8968727415326883,-1.644919999999999,0.0,5.787750000000003,-0.02400000000000091,2.634999999999991,61.0,748.0,11.276119697728735,2.291692753512896,0.02103900000000003,0.0,0.17930731600636673,COOLING
0.48600000000000065,0.29373999999999967,-0.3707899999999995,4.779130000000002,-0.10400000000004184,0.3809999999999718,0.0,236.0,-0.4027466898587374,0.9153114791194471,-1.4713499999999975,0.0,4.802019999999999,-0.10500000000001819,2.3349999999999227,121.0,796.0,11.351753496465939,1.9197609474199933,0.5821780000000008,0.0,0.15992834267960088,COOLING
0.3044199999999968,0.2403299999999966,-0.08698000000000405,5.165169999999996,-0.025999999999953616,0.4619999999999891,0.0,214.0,-0.36243803828370186,0.9320078692827984,-1.54345,0.0,5.46425,-0.009999999999990905,2.451000000000022,161.0,835.0,11.349856916003024,2.0107916736733245,0.612387,0.0,0.1429506045676651,COOLING
0.12817000000000078,0.2056199999999997,-0.14649,5.114820000000002,0.027000000000043656,0.3300000000000409,0.0,245.0,-0.32143946530316186,0.9469301294951056,-1.5087399999999995,0.0,3.9734499999999997,-0.09000000000003183,2.2910000000000537,104.0,852.0,11.344521695624971,1.959449521377607,0.9411119999999995,0.0,0.10068432516203145,COOLING
-0.024039999999999395,0.27771000000000257,0.05798000000000059,4.885939999999998,0.08100000000001728,0.3269999999999982,0.0,272.0,-0.2798290140309924,0.9600498543859286,-1.7143499999999996,0.0,3.910879999999999,-0.023000000000024556,2.25,77.0,873.0,11.349028426456599,1.9419702504028145,0.46549499999999977,0.0,0.0815620077677806,COOLING
0.0,0.34713999999999956,-0.131219999999999,4.100099999999998,-0.05299999999999727,0.13400000000001455,0.0,273.0,-0.2376858923261735,0.9713420698132613,-1.492720000000002,0.0,3.7262599999999964,-0.07899999999995089,2.11099999999999,49.0,884.0,11.306510911739762,1.7251038195942776,0.4242889999999999,0.0,0.07487877033521484,COOLING
-0.03739000000000203,0.5126999999999988,-0.26398000000000366,3.30968,0.10099999999999909,0.2680000000000291,0.0,268.0,-0.19509032201612872,0.9807852804032303,-1.4660200000000003,0.0,4.760819999999995,0.12800000000004275,2.0399999999999636,25.0,877.0,11.22331165314041,1.5947739371519205,-0.7817480000000003,0.0,0.07007396885513932,COOLING
-0.07744000000000284,0.576789999999999,-0.11748999999999654,2.4261900000000054,-0.10599999999999454,0.06399999999996453,0.0,227.0,-0.1521233861899172,0.9883615104677607,-1.546120000000002,0.0,4.2694800000000015,-0.024999999999977263,1.788000000000011,-24.0,849.0,11.239829210430901,1.3420623435532608,-0.42317300000000024,0.0,0.0646031809406844,COOLING
-0.16555999999999926,0.5447399999999973,0.06714000000000198,1.6739200000000025,-0.18299999999999272,-0.07100000000002638,0.0,238.0,-0.10886687485196514,0.9940563382223195,-1.7277000000000022,0.0,3.8819000000000017,-0.23599999999999,1.5750000000000455,-21.0,863.0,11.178166374049178,1.0545826243929852,-0.48957599999999957,0.0,0.07430957933031032,COOLING
-0.20293999999999812,0.5100300000000004,0.11901999999999902,1.2100399999999993,-0.32399999999995543,-0.11399999999991905,0.0,250.0,-0.0654031292301428,0.9978589232386035,-1.751739999999998,0.0,3.7994999999999948,-0.22299999999995634,1.4770000000000891,-11.0,866.0,11.078172683126578,0.8662869740342529,0.0,0.0,0.0869028121836762,COOLING
